date	title	url	file	chars
2011-08-15	Schoolchildren Can Also Learn Complex Subject Matters On Their Own, Researchers Find	https://hapgood.us/2011/08/15/schoolchildren-can-also-learn-complex-subject-matters-on-their-own-researchers-find/	by/2011--hapgood-schoolchildren-can-also-learn-complex-subject-matters-on-the.md	1802
2011-08-15	Cognitive surplus watch	https://hapgood.us/2011/08/15/cognitive-surplus-watch/	by/2011--hapgood-cognitive-surplus-watch.md	1071
2011-08-16	Bill the Cat Unveils the EdCamp Keene Hashtag	https://hapgood.us/2011/08/16/bill-the-cat-unveils-the-edcamp-keene-hashtag/	by/2011--hapgood-bill-the-cat-unveils-the-edcamp-keene-hashtag.md	335
2011-08-18	Xeni Jardin stops her Google public posts	https://hapgood.us/2011/08/18/xeni-jardin-stops-her-google-public-posts/	by/2011--hapgood-xeni-jardin-stops-her-google-public-posts.md	647
2011-08-18	On The Innovative University	https://hapgood.us/2011/08/18/on-the-innovative-university/	by/2011--hapgood-on-the-innovative-university.md	1058
2011-08-19	We Need A Taxonomy Of MOOCs	https://hapgood.us/2011/08/19/we-need-a-taxonomy-of-moocs/	by/2011--hapgood-we-need-a-taxonomy-of-moocs.md	1047
2011-08-25	This is part of what drives me crazy about debates around charter schools and “choice” in the United States. Every prosperous family in the Washington, DC metro area is exercising public school choice when they decide where to live.	https://hapgood.us/2011/08/25/this-is-part-of-what-drives-me-crazy-about-debates-around-charter-schools-and-choice-in-the-united-states-every-prosperous-family-in-the-washington-dc-metro-area-is-exercising-public-school-choice-whe/	by/2011--hapgood-this-is-part-of-what-drives-me-crazy-about-debates-around-ch.md	352
2011-08-26	Quantitative Literacy Hits the New York Times Op-Ed Page	https://hapgood.us/2011/08/26/quantitative-literacy-hits-the-new-york-times-op-ed-page/	by/2011--hapgood-quantitative-literacy-hits-the-new-york-times-op-ed-page.md	2932
2011-08-26	The great body of physical science, a great deal of the essential fact of financial science, and endless social and political problems are only accessible and only thinkable to those who have had a sound training in mathematical analysis, and the time may not be very remote when it will be understood that for complete initiation as an efficient citizen of one of the new great complex worldwide States that are now developing, it is as necessary to be able to compute, to think in averages and maxima and minima, as it is now to be able to read and write.	https://hapgood.us/2011/08/26/the-great-body-of-physical-science-a-great-deal-of-the-essential-fact-of-financial-science-and-endless-social-and-political-problems-are-only-accessible-and-only-thinkable-to-those-who-have-had-a-soun/	by/2011--hapgood-the-great-body-of-physical-science-a-great-deal-of-the-essen.md	684
2011-08-26	Why Self-Reported Evaluations Are Evil	https://hapgood.us/2011/08/26/why-self-reported-evaluations-are-evil/	by/2011--hapgood-why-self-reported-evaluations-are-evil.md	2561
2011-08-28	Spamonyms	https://hapgood.us/2011/08/28/spamonyms/	by/2011--hapgood-spamonyms.md	434
2011-08-29	Did OER teach millions of people the wrong physics?	https://hapgood.us/2011/08/29/did-oer-teach-millions-of-people-the-wrong-physics/	by/2011--hapgood-did-oer-teach-millions-of-people-the-wrong-physics.md	1659
2011-09-06	Single-Concept Clicker Question Sequences	https://hapgood.us/2011/09/06/single-concept-clicker-question-sequences/	by/2011--hapgood-single-concept-clicker-question-sequences.md	812
2011-09-06	The Benefits of Using Clickers in Small-Enrollment Seminar-Style Biology Courses	https://hapgood.us/2011/09/06/the-benefits-of-using-clickers-in-small-enrollment-seminar-style-biology-courses/	by/2011--hapgood-the-benefits-of-using-clickers-in-small-enrollment-seminar-s.md	2201
2011-09-06	Worker=Hipster Redux	https://hapgood.us/2011/09/06/workerhipster-redux/	by/2011--hapgood-workerhipster-redux.md	1997
2011-09-08	You will do what you are told, until the rights are sold…	https://hapgood.us/2011/09/08/you-will-do-what-you-are-told-until-the-rights-are-sold/	by/2011--hapgood-you-will-do-what-you-are-told-until-the-rights-are-sold.md	762
2011-09-09	Hattie’s Table of Effect Sizes	https://hapgood.us/2011/09/09/hatties-table-of-effect-sizes/	by/2011--hapgood-hatties-table-of-effect-sizes.md	929
2011-09-09	AASCU, Red Balloon & National Course Collaborations	https://hapgood.us/2011/09/09/aascu-red-balloon-national-course-collaborations/	by/2011--hapgood-aascu-red-balloon-national-course-collaborations.md	1181
2011-09-09	Openness and Analytics	https://hapgood.us/2011/09/09/openness-and-analytics/	by/2011--hapgood-openness-and-analytics.md	768
2011-09-10	Informal Statistical Inference	https://hapgood.us/2011/09/10/informal-statistical-inference/	by/2011--hapgood-informal-statistical-inference.md	999
2011-09-11	Do pre-tests boost achievement in online courses?	https://hapgood.us/2011/09/11/do-pre-tests-boost-achievement-in-online-courses/	by/2011--hapgood-do-pre-tests-boost-achievement-in-online-courses.md	1400
2011-09-11	Increased Course Structure Improves Performance in Introductory Biology	https://hapgood.us/2011/09/11/increased-course-structure-improves-performance-in-introductory-biology/	by/2011--hapgood-increased-course-structure-improves-performance-in-introduct.md	1131
2011-09-11	The Edupunk’s Guide to a DIY Credential: A Review by Someone Else	https://hapgood.us/2011/09/11/the-edupunks-guide-to-a-diy-credential-a-review-by-someone-else/	by/2011--hapgood-the-edupunks-guide-to-a-diy-credential-a-review-by-someone-e.md	4490
2011-09-11	Healthcare swallows everything	https://hapgood.us/2011/09/11/healthcare-swallows-everything/	by/2011--hapgood-healthcare-swallows-everything.md	1719
2011-09-13	Scholarships Go Disproportionately To White Students	https://hapgood.us/2011/09/13/scholarships-go-disproportionately-to-white-students/	by/2011--hapgood-scholarships-go-disproportionately-to-white-students.md	813
2011-09-13	Peer Instruction Failure	https://hapgood.us/2011/09/13/peer-instruction-failure/	by/2011--hapgood-peer-instruction-failure.md	481
2011-09-14	NH to make $35 million in state agency cuts [Healthcare vs. Higher Ed., Again]	https://hapgood.us/2011/09/14/nh-to-make-35-million-in-state-agency-cuts-healthcare-vs-higher-ed-again/	by/2011--hapgood-nh-to-make-35-million-in-state-agency-cuts-healthcare-vs-hig.md	933
2011-09-14	Smart Use of Cognitive Disfluency Goes Mainstream	https://hapgood.us/2011/09/14/smart-use-of-cognitive-disfluency-goes-mainstream/	by/2011--hapgood-smart-use-of-cognitive-disfluency-goes-mainstream.md	1849
2011-09-16	Ed Roulette	https://hapgood.us/2011/09/16/ed-roulette/	by/2011--hapgood-ed-roulette.md	2736
2011-09-17	On George Siemens’s Duplication Theory of Value	https://hapgood.us/2011/09/17/on-george-siemenss-duplication-theory-of-value/	by/2011--hapgood-on-george-siemenss-duplication-theory-of-value.md	1162
2011-09-18	Encarta Price Curve of Death	https://hapgood.us/2011/09/18/encarta-price-curve-of-death/	by/2011--hapgood-encarta-price-curve-of-death.md	1811
2011-09-21	The Spamonyms Arrive at Google Plus	https://hapgood.us/2011/09/21/the-spamonyms-arrive-at-google-plus/	by/2011--hapgood-the-spamonyms-arrive-at-google-plus.md	488
2011-09-23	It’s not so much a case of “Here Comes Everybody”, as of “Everybody Was Here All Along”. People aren’t late to this party, technology and business are.	https://hapgood.us/2011/09/23/its-not-so-much-a-case-of-here-comes-everybody-as-of-everybody-was-here-all-along-people-arent-late-to-this-party-technology-and-business-are/	by/2011--hapgood-its-not-so-much-a-case-of-here-comes-everybody-as-of-everybo.md	348
2011-09-27	Purpose-driven OER	https://hapgood.us/2011/09/27/purpose-driven-oer/	by/2011--hapgood-purpose-driven-oer.md	1505
2011-09-29	Why There Is No Sound For This Age	https://hapgood.us/2011/09/29/why-there-is-no-sound-for-this-age/	by/2011--hapgood-why-there-is-no-sound-for-this-age.md	2645
2011-09-30	Why the State Money for Education Is Not Coming Back, Cont’d	https://hapgood.us/2011/09/30/why-the-state-money-for-education-is-not-coming-back-contd/	by/2011--hapgood-why-the-state-money-for-education-is-not-coming-back-contd.md	2451
2011-09-30	I tried to post this at David Wiley’s blog	https://hapgood.us/2011/09/30/i-tried-to-post-this-at-david-wileys-blog/	by/2011--hapgood-i-tried-to-post-this-at-david-wileys-blog.md	3165
2011-10-03	Institutions Matter	https://hapgood.us/2011/10/03/institutions-matter/	by/2011--hapgood-institutions-matter.md	1690
2011-10-04	Using Screensavers to Test Engagement	https://hapgood.us/2011/10/04/using-screensavers-to-test-engagement/	by/2011--hapgood-using-screensavers-to-test-engagement.md	3050
2011-10-06	Federal Judge: Streaming video online to students is same as classroom screening	https://hapgood.us/2011/10/06/federal-judge-streaming-video-online-to-students-is-same-as-classroom-screening/	by/2011--hapgood-federal-judge-streaming-video-online-to-students-is-same-as.md	1028
2011-10-06	Jobs / Joggers	https://hapgood.us/2011/10/06/jobs-joggers/	by/2011--hapgood-jobs-joggers.md	2685
2011-10-06	Ed Roulette Project Is Off and Running	https://hapgood.us/2011/10/06/ed-roulette-project-is-off-and-running/	by/2011--hapgood-ed-roulette-project-is-off-and-running.md	930
2011-10-07	Occupy Wall Street protesters irked by rising student debt in U.S.	https://hapgood.us/2011/10/07/occupy-wall-street-protesters-irked-by-rising-student-debt-in-us/	by/2011--hapgood-occupy-wall-street-protesters-irked-by-rising-student-debt-i.md	427
2011-10-07	World’s Simplest Stimulus Plan: Student Loan Holiday?	https://hapgood.us/2011/10/07/worlds-simplest-stimulus-plan-student-loan-holiday/	by/2011--hapgood-worlds-simplest-stimulus-plan-student-loan-holiday.md	1321
2011-10-11	Critiquing the MetaMovement	https://hapgood.us/2011/10/11/critiquing-the-metamovement/	by/2011--hapgood-critiquing-the-metamovement.md	2188
2011-10-16		https://hapgood.us/2011/10/16/leisure-leaf-diving-with-fam-unit-on-a-fine-new-england-autumn-weekend/	by/2011--hapgood-leisure-leaf-diving-with-fam-unit-on-a-fine-new-england-autu.md	72
2011-10-17	The crowdsourcing scalability problem (or the thinness of the cognitive surplus gruel)	https://hapgood.us/2011/10/17/the-crowdsourcing-scalability-problem-or-the-thinness-of-the-cognitive-surplus-gruel/	by/2011--hapgood-the-crowdsourcing-scalability-problem-or-the-thinness-of-the.md	1126
2011-10-18		https://hapgood.us/2011/10/18/inequality-and-economic-growth-from-the-imf-which-i-hope-is-using-this-to-rethink-its-approach8230/	by/2011--hapgood-inequality-and-economic-growth-from-the-imf-which-i-hope-is.md	97
2011-10-18	It’s Not How Many Followers You Have, It’s Who Follows You	https://hapgood.us/2011/10/18/its-not-how-many-followers-you-have-its-who-follows-you/	by/2011--hapgood-its-not-how-many-followers-you-have-its-who-follows-you.md	369
2011-10-19	The Partisan and the Political	https://hapgood.us/2011/10/19/the-partisan-and-the-political/	by/2011--hapgood-the-partisan-and-the-political.md	2049
2011-10-19		https://hapgood.us/2011/10/19/from-klein8217s-the-student-debt-crisis-in-one-chartarticle-here/	by/2011--hapgood-from-klein8217s-the-student-debt-crisis-in-one-chartarticle.md	196
2011-10-20		https://hapgood.us/2011/10/20/i-don8217t-think-you-can-call-it-remediation-anymore-when-13-of-your-students-require-it-at-some-point-the-problem-is-not-the-students-or-the-high-schools-but-that-we8217ve-built-a-higher-education-sy/	by/2011--hapgood-i-don8217t-think-you-can-call-it-remediation-anymore-when-13.md	434
2011-10-22	That people can see goods and services in the shop window but have no money to buy them is the classic failure of capitalism. That people have money but there are no goods in the shop window is the classic failure of socialism. Not to be too simplistic but our current problem looks more like the first than the second.	https://hapgood.us/2011/10/22/that-people-can-see-goods-and-services-in-the-shop-window-but-have-no-money-to-buy-them-is-the-classic-failure-of-capitalism-that-people-have-money-but-there-are-no-goods-in-the-shop-window-is-the-cla/	by/2011--hapgood-that-people-can-see-goods-and-services-in-the-shop-window-bu.md	390
2011-10-24	Education and Start-ups	https://hapgood.us/2011/10/24/education-and-start-ups/	by/2011--hapgood-education-and-start-ups.md	2120
2011-10-25	Why teens are wired for risk	https://hapgood.us/2011/10/25/why-teens-are-wired-for-risk/	by/2011--hapgood-why-teens-are-wired-for-risk.md	769
2011-11-01	Canvas Instructure and the de-commodification of the LMS	https://hapgood.us/2011/11/01/canvas-instructure-and-the-de-commodification-of-the-lms/	by/2011--hapgood-canvas-instructure-and-the-de-commodification-of-the-lms.md	1402
2011-11-02	Pinker on Statistical Literacy	https://hapgood.us/2011/11/02/pinker-on-statistical-literacy/	by/2011--hapgood-pinker-on-statistical-literacy.md	1292
2011-11-03	Quality time	https://hapgood.us/2011/11/03/quality-time/	by/2011--hapgood-quality-time.md	715
2011-11-03	Two Educational Contexts	https://hapgood.us/2011/11/03/two-educational-contexts/	by/2011--hapgood-two-educational-contexts.md	2423
2011-11-07	Efficiency = Feedback / Cost	https://hapgood.us/2011/11/07/efficiency-feedback-cost/	by/2011--hapgood-efficiency-feedback-cost.md	2284
2011-11-07	On the basis of that research, Ms. Howard calls for a “fundamental shift” in how writing is taught. Professors should focus more on starting the research process collaboratively with students, she says. They should select a few complex sources and explore them with the whole class. “What that means is not rushing students quite so quickly in their first semester in college into writing a 25-page research paper written from 15 sources,” she says, “but rather taking them through the process of engaging with those sources first.”	https://hapgood.us/2011/11/07/on-the-basis-of-that-research-ms-howard-calls-for-a-fundamental-shift-in-how-writing-is-taught-professors-should-focus-more-on-starting-the-research-process-collaboratively-with-students-she-says-they/	by/2011--hapgood-on-the-basis-of-that-research-ms-howard-calls-for-a-fundamen.md	679
2011-11-08	The State and its Monopoly on Violence	https://hapgood.us/2011/11/08/the-state-and-its-monopoly-on-violence/	by/2011--hapgood-the-state-and-its-monopoly-on-violence.md	2916
2011-11-10	Critical Thinking and Clickers	https://hapgood.us/2011/11/10/critical-thinking-and-clickers/	by/2011--hapgood-critical-thinking-and-clickers.md	1443
2011-11-13	True of Connectivism Too?	https://hapgood.us/2011/11/13/true-of-connectivism-too/	by/2011--hapgood-true-of-connectivism-too.md	2137
2011-11-13	Radio Lives, But Why?	https://hapgood.us/2011/11/13/radio-lives-but-why/	by/2011--hapgood-radio-lives-but-why.md	1649
2011-11-15		https://hapgood.us/2011/11/15/utnereaderthe-new-york-city-crime-rate-famously-plummeted-in-the-mid-1990s-under-the-watch-of-police-chief-william-bratton-who-introduced-a-computerized-mapping-system-called-compstat-to-help-cops-tra/	by/2011--hapgood-utnereaderthe-new-york-city-crime-rate-famously-plummeted-in.md	1749
2011-11-16	Don’t FEAR the FERPA	https://hapgood.us/2011/11/16/dont-fear-the-ferpa/	by/2011--hapgood-dont-fear-the-ferpa.md	5579
2011-11-17	Rising College Costs Are Due Largely to Books, Room, and Board, Study Finds	https://hapgood.us/2011/11/17/rising-college-costs-are-due-largely-to-books-room-and-board-study-finds/	by/2011--hapgood-rising-college-costs-are-due-largely-to-books-room-and-board.md	2507
2011-11-17	Canadian students more in student loan debt than American students	https://hapgood.us/2011/11/17/canadian-students-more-in-student-loan-debt-than-american-students/	by/2011--hapgood-canadian-students-more-in-student-loan-debt-than-american-st.md	1870
2011-11-18	The Studying Gap	https://hapgood.us/2011/11/18/the-studying-gap/	by/2011--hapgood-the-studying-gap.md	1266
2011-11-18	The Studying Gap – International Edition	https://hapgood.us/2011/11/18/the-studying-gap-international-edition/	by/2011--hapgood-the-studying-gap-international-edition.md	2441
2011-11-29	Secretary of Education Urges Colleges to Rein In Costs	https://hapgood.us/2011/11/29/secretary-of-education-urges-colleges-to-rein-in-costs/	by/2011--hapgood-secretary-of-education-urges-colleges-to-rein-in-costs.md	1395
2011-11-30	On Borders	https://hapgood.us/2011/11/30/on-borders/	by/2011--hapgood-on-borders.md	1663
2011-12-01	But this is what I see as the next wave: demonize the public schools, create this marketplace where people think, instead of thinking of the common good, instead of thinking of community, instead of thinking what’s good for our children, we say, what’s in it for me? What about my child? Forget about your children, that’s your problem. My child. That’s market thinking…But the goal is to move away from public education as a public responsibility, like the fire department, like the police department, like public parks, like other kinds of public facilities. Privatize public education so that everyone becomes a consumer, children become products, and entrepreneurs can find lots and lots of money to be made. That is somehow going to make us globally competitive.	https://hapgood.us/2011/12/01/but-this-is-what-i-see-as-the-next-wave-demonize-the-public-schools-create-this-marketplace-where-people-think-instead-of-thinking-of-the-common-good-instead-of-thinking-of-community-instead-of-thinki/	by/2011--hapgood-but-this-is-what-i-see-as-the-next-wave-demonize-the-public.md	885
2011-12-01	A real paper really wrote this	https://hapgood.us/2011/12/01/a-real-paper-really-wrote-this/	by/2011--hapgood-a-real-paper-really-wrote-this.md	782
2011-12-01	the briefing room: Canadian university considers radical change	https://hapgood.us/2011/12/01/the-briefing-room-canadian-university-considers-radical-change/	by/2011--hapgood-the-briefing-room-canadian-university-considers-radical-chan.md	624
2011-12-03	Juliette Culver is a Freaking Genius	https://hapgood.us/2011/12/03/juliette-culver-is-a-freaking-genius/	by/2011--hapgood-juliette-culver-is-a-freaking-genius.md	596
2011-12-06	Active Learning Not Associated with Student Learning in a Random Sample of College Biology Courses	https://hapgood.us/2011/12/06/active-learning-not-associated-with-student-learning-in-a-random-sample-of-college-biology-courses/	by/2011--hapgood-active-learning-not-associated-with-student-learning-in-a-ra.md	2329
2011-12-06	A Statistical Literacy Concept Inventory	https://hapgood.us/2011/12/06/a-statistical-literacy-concept-inventory/	by/2011--hapgood-a-statistical-literacy-concept-inventory.md	2951
2011-12-09	Openness as a Privilege Multiplier	https://hapgood.us/2011/12/09/openness-as-a-privilege-multiplier/	by/2011--hapgood-openness-as-a-privilege-multiplier.md	1739
2011-12-10	The idea that you can just put stuff out there, and that it will magically be effective and used effectively — there’s just no evidence of that,” Twigg says. Collecting evidence requires integrating with college classrooms, which requires scale and support, which requires money, she says. Lots of it. “Sixteen million dollars is not chump change,” says Twigg, “but you need to be able to support and sustain it.” Nonprofit projects in higher education do not have a great track record on this, she points out, not even the most highly regarded ones.	https://hapgood.us/2011/12/10/the-idea-that-you-can-just-put-stuff-out-there-and-that-it-will-magically-be-effective-and-used-effectively-8212-theres-just-no-evidence-of-that-twigg-says-collecting-evidence-requires-integrating-wit/	by/2011--hapgood-the-idea-that-you-can-just-put-stuff-out-there-and-that-it-w.md	701
2011-12-13	Badges	https://hapgood.us/2011/12/13/badges/	by/2011--hapgood-badges.md	593
2011-12-13	Higher Education is Already a Voucher System	https://hapgood.us/2011/12/13/higher-education-is-already-a-voucher-system/	by/2011--hapgood-higher-education-is-already-a-voucher-system.md	1239
2011-12-18	Moonwalking with Einstein	https://hapgood.us/2011/12/18/moonwalking-with-einstein/	by/2011--hapgood-moonwalking-with-einstein.md	1171
2011-12-18	Base Rate, Revisited	https://hapgood.us/2011/12/18/base-rate-revisited/	by/2011--hapgood-base-rate-revisited.md	2404
2011-12-19	Openness as a Privilege Multiplier and the MIT Certificates	https://hapgood.us/2011/12/19/openness-as-a-privilege-multiplier-and-the-mit-certificates/	by/2011--hapgood-openness-as-a-privilege-multiplier-and-the-mit-certificates.md	2977
2011-12-19	Stanovich on Conflict and Critical Thinking	https://hapgood.us/2011/12/19/stanovich-on-conflict-and-critical-thinking/	by/2011--hapgood-stanovich-on-conflict-and-critical-thinking.md	1714
2011-12-19	Semantic Mapping vs. Pictorial Cues	https://hapgood.us/2011/12/19/semantic-mapping-vs-pictorial-cues/	by/2011--hapgood-semantic-mapping-vs-pictorial-cues.md	2145
2011-12-22		https://hapgood.us/2011/12/22/from-obama8217s-2012-campaign-blog-i-am-glad-to-see-them-standing-up-for-what-they-accomplished-here-instead-of-running-from-it-this-is-truly-something-that-the-administration-should-be-proud-ofguardi/	by/2011--hapgood-from-obama8217s-2012-campaign-blog-i-am-glad-to-see-them-sta.md	931
2011-12-28	Evidence-Based and the Marginal Cost of Zero	https://hapgood.us/2011/12/28/evidence-based-and-the-marginal-cost-of-zero/	by/2011--hapgood-evidence-based-and-the-marginal-cost-of-zero.md	1293
2011-12-28	Cognitive Bias and Education as a Public Good	https://hapgood.us/2011/12/28/cognitive-bias-and-education-as-a-public-good/	by/2011--hapgood-cognitive-bias-and-education-as-a-public-good.md	2920
2011-12-28	A Herd Immunity to Nonsense	https://hapgood.us/2011/12/28/a-herd-immunity-to-nonsense/	by/2011--hapgood-a-herd-immunity-to-nonsense.md	3376
2011-12-31	Klout wins for this year’s stupidest bar chart	https://hapgood.us/2011/12/31/klout-wins-for-this-years-stupidest-bar-chart/	by/2011--hapgood-klout-wins-for-this-years-stupidest-bar-chart.md	346
2011-12-31	Why the I Love Charts post is the most beautiful thing I’ve read today	https://hapgood.us/2011/12/31/why-the-i-love-charts-post-is-the-most-beautiful-thing-ive-read-today/	by/2011--hapgood-why-the-i-love-charts-post-is-the-most-beautiful-thing-ive-r.md	1638
2011-12-31	Keynes, Anti-Semite? Really?	https://hapgood.us/2011/12/31/keynes-anti-semite-really/	by/2011--hapgood-keynes-anti-semite-really.md	3892
2012-01-04	Hello world!	https://hapgood.us/2012/01/04/hello-world-2/	by/2012--hapgood-hello-world-2.md	86
2012-01-15		https://hapgood.us/2012/01/15/from-a-n-whitehead8217s-an-introduction-to-mathematics-a-brilliant-early-reflection-on-what-we-now-see-as-a-system-1system-2-problem-8220it-is-a-profoundly-erroneous-truism-repeated-by-all-copy-books/	by/2012--hapgood-from-a-n-whitehead8217s-an-introduction-to-mathematics-a-bri.md	479
2012-01-20		https://hapgood.us/2012/01/20/i8217ve-been-playing-around-with-cognitive-disfluency-in-slide-design-for-my-class-lately-trying-to-solve-a-conundrumthe-problem-is-this-8212-we-know-from-research-that-reading-materials-that-introduc/	by/2012--hapgood-i8217ve-been-playing-around-with-cognitive-disfluency-in-sli.md	2121
2012-01-21		https://hapgood.us/2012/01/21/researching-my-health-statistics-class-and-found-this-greatwalk-throughof-the-issues-of-sensitivity-and-specificity-in-medical-test-design-and-interpretation-clear-easy-to-read-and-suitable-for-everyo/	by/2012--hapgood-researching-my-health-statistics-class-and-found-this-greatw.md	1412
2012-01-22	The Numbers Game	https://hapgood.us/2012/01/22/the-numbers-game/	by/2012--hapgood-the-numbers-game.md	1452
2012-01-23		https://hapgood.us/2012/01/23/a-nice-summary-on-mean-median-mode-range-and-standard-deviation-from-basic-statistics-for-thebehavioralsciencesfrom-heiman/	by/2012--hapgood-a-nice-summary-on-mean-median-mode-range-and-standard-deviat.md	266
2012-01-23	Udacity and the future of online universities	https://hapgood.us/2012/01/23/udacity-and-the-future-of-online-universities/	by/2012--hapgood-udacity-and-the-future-of-online-universities.md	2162
2012-01-23	How Visa Predicts Divorce	https://hapgood.us/2012/01/23/how-visa-predicts-divorce/	by/2012--hapgood-how-visa-predicts-divorce.md	1749
2012-01-24	Are we winning or losing the “War on Cancer”?	https://hapgood.us/2012/01/24/are-we-winning-or-losing-the-war-on-cancer/	by/2012--hapgood-are-we-winning-or-losing-the-war-on-cancer.md	1877
2012-01-24	On Sex After Prostate Surgery, Confusing Data [Problems with Term Definition]	https://hapgood.us/2012/01/24/on-sex-after-prostate-surgery-confusing-data-problems-with-term-definition/	by/2012--hapgood-on-sex-after-prostate-surgery-confusing-data-problems-with-t.md	2586
2012-01-24	Tutoring at Scale Sighting	https://hapgood.us/2012/01/24/tutoring-at-scale-sighting/	by/2012--hapgood-tutoring-at-scale-sighting.md	944
2012-01-25	Infant mortality and choice of a base	https://hapgood.us/2012/01/25/infant-mortality-and-choice-of-a-base/	by/2012--hapgood-infant-mortality-and-choice-of-a-base.md	1014
2012-01-25	‘Adrift’ in Adulthood: Students Who Struggled in College Find Life Harsher After Graduation	https://hapgood.us/2012/01/25/adrift-in-adulthood-students-who-struggled-in-college-find-life-harsher-after-graduation/	by/2012--hapgood-adrift-in-adulthood-students-who-struggled-in-college-find-l.md	2485
2012-01-26		https://hapgood.us/2012/01/26/diagnostic-vs-spectral-markers-from-principles-of-medical-statisticsdiagnostic-markers-are-about-whether-the-disease-is-present-whereas-spectral-markers-deal-with-severity-and-stage/	by/2012--hapgood-diagnostic-vs-spectral-markers-from-principles-of-medical-st.md	324
2012-01-27		https://hapgood.us/2012/01/27/fromswing-votersviailovechartsthis-is-a-great-example-for-students-of-how-longitudinal-measurement-is-sometimes-used-in-polling-to-understand-the-effect-of-a-specific-event-the-post-speech-numbers-alo/	by/2012--hapgood-fromswing-votersviailovechartsthis-is-a-great-example-for-st.md	559
2012-01-27	Incidence, Prevalence, and the Obama Job Record	https://hapgood.us/2012/01/27/incidence-prevalence-and-the-obama-job-record/	by/2012--hapgood-incidence-prevalence-and-the-obama-job-record.md	3842
2012-01-28	Predictive Efficiency	https://hapgood.us/2012/01/28/from-farrington-amp-tarling8217s-prediction-in-criminology-a-new-term-predictive-efficiency-the-way-to-think-about-it-is-this-8212-suppose-i-say-that-a-college-education-predicts-low-incidence-of-bein/	by/2012--hapgood-from-farrington-amp-tarling8217s-prediction-in-criminology-a.md	825
2012-01-29	A good example of age as confounder	https://hapgood.us/2012/01/29/a-good-example-of-age-as-confounder/	by/2012--hapgood-a-good-example-of-age-as-confounder.md	1085
2012-01-30	Simpson’s Paradox	https://hapgood.us/2012/01/30/example-of-simpson8217s-paradox-from-the-numbers-behind-numb3rsin-this-example8222-women-are-accepted-at-a-higher-rate-or-roughly-equal-rate-to-all-ofberkeley8217sprograms-but-are-accepted-a-a-lower-r/	by/2012--hapgood-example-of-simpson8217s-paradox-from-the-numbers-behind-numb.md	323
2012-01-31	Ecological Validity	https://hapgood.us/2012/01/31/ecological-validity/	by/2012--hapgood-ecological-validity.md	1302
2012-02-01	Skewness	https://hapgood.us/2012/02/01/skewness-8212-i-think-the-idea-a-distribution-has-a-shape-is-something-that-some-students-just-don8217t-grasp-and-i8217ve-never-got-a-good-grip-on-what-it-is-that-blocks-them-from-understanding-concep/	by/2012--hapgood-skewness-8212-i-think-the-idea-a-distribution-has-a-shape-is.md	906
2012-02-01	Problems of Definition: Elsevier’s Prices	https://hapgood.us/2012/02/01/problems-of-definition-elseviers-prices/	by/2012--hapgood-problems-of-definition-elseviers-prices.md	2713
2012-02-02	Gallup 1946	https://hapgood.us/2012/02/02/i-knew-about-the-poll-in-1936-that-changed-everything-8212-where-the-two-million-responses-collated-by-the-literary-digest-were-dead-wrong-while-the-50000-responses-scientifically-selected-by-george-g/	by/2012--hapgood-i-knew-about-the-poll-in-1936-that-changed-everything-8212-w.md	1361
2012-02-03	Hill’s nine criteria for causal association	https://hapgood.us/2012/02/03/hills-nine-criteria-for-causal-association/	by/2012--hapgood-hills-nine-criteria-for-causal-association.md	2189
2012-02-04	Obesity and C-Section StatLit Materials	https://hapgood.us/2012/02/04/obesity-and-c-section-statlit-materials/	by/2012--hapgood-obesity-and-c-section-statlit-materials.md	4105
2012-02-04	Fireside Tutorials and Punk Economics	https://hapgood.us/2012/02/04/fireside-tutorials-and-punk-economics/	by/2012--hapgood-fireside-tutorials-and-punk-economics.md	560
2012-02-06	Comparing Electoral Behavior	https://hapgood.us/2012/02/06/comparing-electoral-behavior/	by/2012--hapgood-comparing-electoral-behavior.md	2081
2012-02-07	Concept Inventories and Dan Meyer’s Linear Modeling Exercise	https://hapgood.us/2012/02/07/concept-inventories-and-dan-meyers-linear-modeling-exercise/	by/2012--hapgood-concept-inventories-and-dan-meyers-linear-modeling-exercise.md	1204
2012-02-08	Divided Attention During Lecture	https://hapgood.us/2012/02/08/divided-attention-during-lecture/	by/2012--hapgood-divided-attention-during-lecture.md	1522
2012-02-09	I want to do this in a class….	https://hapgood.us/2012/02/09/i-want-to-do-this-in-a-class/	by/2012--hapgood-i-want-to-do-this-in-a-class.md	875
2012-02-16	Randomness	https://hapgood.us/2012/02/16/students-really-don8217t-get-randomness-this-is-the-classic-trick-coin-flip-question-8212-i-have-a-trick-coin-that-either-comes-up-heads-a-bit-more-than-tails-or-tails-a-bit-more-than-heads-they-sell/	by/2012--hapgood-students-really-don8217t-get-randomness-this-is-the-classic.md	723
2012-02-19	Happiness	https://hapgood.us/2012/02/19/another-day-another-misguided-graph-on-happiness-research-this-time-fast-company-tech-populations-are-ground-zero-for-happiness-research-for-some-reason-puts-up-the-graph-above-which-seems-interesting/	by/2012--hapgood-another-day-another-misguided-graph-on-happiness-research-th.md	2294
2012-02-20	Liberal Arts and Transfer	https://hapgood.us/2012/02/20/liberal-arts-and-transfer/	by/2012--hapgood-liberal-arts-and-transfer.md	1977
